"","hexid","variable","est","totpop","share","acc60","cum_pop","cum_acc"
"12241",3034,"B03002_004",735.321330877814,1483.85708438654,0.495547272453,566552.934752789,0.931558311181726,0.464166090674561
"12242",2344,"B03002_004",382.569690580621,482.267297813855,0.79327313362285,566689.812710952,0.718721900633011,0.464545816121396
"12243",2427,"B03002_004",72.4211237760814,532.04746852685,0.136117786588861,566895.920688089,0.19006157318187,0.464925679676313
"12244",4659,"B03002_004",245.546784924594,541.123283178938,0.453772351989882,567222.261355767,0.540643107750329,0.465305761904398
"12245",3451,"B03002_004",0,311.979002021726,0,567677.751661118,0,0.465686149345768
"12246",4384,"B03002_004",19.6100109161455,870.932828688524,0.0225161002894734,567761.776545149,0.0392713587550723,0.466066593090226
"12247",1689,"B03002_004",355.151093241712,1132.46034519844,0.313610180477867,567971.941491318,0.687548488460704,0.466447177661247
"12248",3836,"B03002_004",46.9110035643008,540.453741428456,0.0867992946821163,568351.398809099,0.113602655183644,0.466828016497646
"12249",5062,"B03002_004",16.8049780692296,608.930712731317,0.0275975208966748,568557.830678098,0.0311071439107823,0.46720899365916
"12250",2577,"B03002_004",413.424907449226,520.663829572989,0.79403423853792,570124.480179532,0.742861072067989,0.467591020595469
"12251",2548,"B03002_004",81.9711995836692,491.415626006868,0.16680625369964,570275.532220433,0.21033247392393,0.46797314874818
"12252",3942,"B03002_004",0,395.009546083983,0,570405.003446565,0,0.468355363656498
"12253",2547,"B03002_004",88.3854318303759,486.564469794585,0.181652046783626,571094.732028972,0.227466376713887,0.468738040735635
"12254",1507,"B03002_004",36.7577117197791,617.84994950891,0.0594929428237317,571840.77534088,0.092588606050216,0.469121217720758
"12255",5776,"B03002_004",3.80901652678825,606.373412655465,0.00628163512332705,572784.456690888,0.00426584319501501,0.469505027044445
"12256",4657,"B03002_004",366.793735319889,742.781125881604,0.493811329527986,573339.777854935,0.703066171813746,0.469889208475716
"12257",3409,"B03002_004",623.600494130129,2009.77863859809,0.310283173556426,573484.855989237,0.883306023293042,0.470273487120415
"12258",3450,"B03002_004",0.245951258897379,1402.37809096742,0.00017538156113642,573865.034012516,0.000063442605768074,0.47065802051342
"12259",1592,"B03002_004",987.130873096535,3416.82448990914,0.288903008044989,573914.641617614,0.979933104145966,0.471042587147309
"12260",1998,"B03002_004",0,709.027354013764,0,575215.816639138,0,0.471428025667819
"12261",7170,"B03002_004",0,519.484485608091,0,575321.900944662,0,0.471813535272915
"12262",3576,"B03002_004",0,204.387558635238,0,575451.355422833,0,0.472199131622396
"12263",7035,"B03002_004",0,287.134575736093,0,575644.404551144,0,0.472584857329534
"12264",3575,"B03002_004",3.98606080152362,421.51488606497,0.00945651252968851,575819.070932611,0.00443789077868702,0.472970700076486
"12265",5074,"B03002_004",67.892431644781,264.233731127709,0.256940820367735,576057.184463167,0.179182325278291,0.473356702377685
"12266",7704,"B03002_004",39.9107302121555,383.025604310668,0.104198596028542,576144.575735473,0.0991528379836514,0.47374276323771
"12267",2703,"B03002_004",220.478098900639,372.434717789768,0.591991262815339,576148.877241995,0.488938039727798,0.474128826980072
"12268",3036,"B03002_004",533.053793648062,1005.84577859744,0.529955789436585,576276.156990597,0.832930201068756,0.474514976009586
"12269",2544,"B03002_004",228.286016246809,1238.18022619262,0.184372203187886,576380.644680456,0.50583492454166,0.47490119505383
"12270",4233,"B03002_004",14.3317127584533,667.05890863922,0.0214849282017529,576602.988402276,0.0250009185138015,0.475287563085346
"12271",2545,"B03002_004",274.810659992085,1483.88577717657,0.185196639942849,576759.486931896,0.590365010707886,0.475674035982827
"12272",3577,"B03002_004",0,1127.92217272253,0,577148.733478533,0,0.476060769705217
"12273",3159,"B03002_004",65.7454317158652,367.299771989711,0.178996658123999,577225.384679692,0.172700791096366,0.476447554789764
"12274",4783,"B03002_004",6.64376648226723,562.297087214388,0.0118154026284937,579779.644260475,0.0124259315511008,0.476836051423274
"12275",4243,"B03002_004",564.436535887938,981.135355615977,0.575289161334496,579952.78437237,0.848021722492204,0.47722466407388
"12276",1409,"B03002_004",748.51463035466,1463.69209142117,0.511388040382106,580253.896522638,0.93864899851,0.477613478492619
"12277",4767,"B03002_004",20.9599918938995,549.439903934111,0.0381479243568248,580998.730510083,0.0431528210423014,0.478002792007005
"12278",4521,"B03002_004",187.3923414303,264.009637718242,0.709793563030033,581834.438151541,0.429984549682971,0.478392665509325
"12279",4522,"B03002_004",183.740311027133,685.480414352519,0.268046040674535,582879.035858456,0.424006716880734,0.478783238971874
"12280",2913,"B03002_004",523.784478204878,1228.98598681808,0.426192392608957,583598.649305158,0.827885697541714,0.479174294630382
"12281",2912,"B03002_004",584.904202764268,1325.4289509514,0.441294271069318,583598.649305158,0.862443417142312,0.47956535028889
"12282",3449,"B03002_004",1.19039911575706,1553.22522146906,0.000766404703775775,583797.127865725,0.00138764279458044,0.47995653894319
"12283",4939,"B03002_004",384.392894477404,617.184710135184,0.622816619020275,583953.752748546,0.719638226951032,0.480347832548121
"12284",4197,"B03002_004",4.02693691335183,313.04562646578,0.0128637379758826,584958.125961147,0.00449528290503941,0.480739799159797
"12285",5758,"B03002_004",86.4058647999281,1487.63983547989,0.0580825161703571,585038.190829856,0.221116033947743,0.48113181942105
"12286",4633,"B03002_004",2.08961896526415,510.159999511524,0.00409600707085023,585053.154946411,0.00223317487487492,0.481523849709404
"12287",6188,"B03002_004",331.188542977002,661.452673128869,0.500698774729234,585714.972701466,0.663450802832171,0.481916323466189
"12288",1634,"B03002_004",3.10140421821236,170.152007521139,0.0182272561070256,585792.397234976,0.00340723873872837,0.482308849103324
"12289",4800,"B03002_004",379.058907238978,711.541505635315,0.532729158084078,585939.390007267,0.71508994081778,0.482701473236841
"12290",4198,"B03002_004",90.1749263560692,582.574371674737,0.154786977835708,588164.157230831,0.232898791734945,0.483095588134281
"12291",1500,"B03002_004",550.574844559228,1232.66960930999,0.446652404181054,588931.015617176,0.840036242240466,0.483490216885396
"12292",4660,"B03002_004",257.356461384324,579.097783490607,0.444409335903628,589740.826318924,0.567732480390904,0.483885388271519
"12293",5491,"B03002_004",11.616631919958,858.545237180627,0.0135305996898962,589786.286269696,0.0203933986037008,0.48428059011928
"12294",5350,"B03002_004",26.366375075258,594.353692199991,0.0443614221990669,589786.286269696,0.0573873917804485,0.484675791967041
"12295",3686,"B03002_004",2.83250433369675,279.265314673633,0.0101427000950941,589841.373669159,0.00299417564999694,0.485071030727566
"12296",7031,"B03002_004",223.652959229009,523.943941118726,0.426864291533679,589960.008220424,0.494513219341765,0.485466348982299
"12297",5618,"B03002_004",27.4690942130027,534.179242081395,0.0514229907286758,590002.958824826,0.0643472162350992,0.485861696017217
"12298",5210,"B03002_004",10.2975736495628,405.553690695561,0.0253913942489378,591164.084530248,0.0187157571801158,0.486257821095021
"12299",4637,"B03002_004",212.773131891125,1311.51763852014,0.162234289224817,591388.407894367,0.472884303095701,0.486654096486609
"12300",1504,"B03002_004",391.394559265705,1472.22880783369,0.265851718960466,591551.507658579,0.72612652910389,0.487050481167492
"12301",6893,"B03002_004",464.822554425069,614.781188273971,0.756078037667486,592952.22849049,0.7853540157515,0.487447804438292
"12302",4106,"B03002_004",232.421942179694,340.501550806278,0.682587029719361,593297.879674783,0.513265766697314,0.487845359321779
"12303",4769,"B03002_004",32.1730824634794,941.023402554637,0.0341894605130306,593372.142237948,0.0796858612813701,0.488242963966853
"12304",1416,"B03002_004",135.739072618004,782.271670744861,0.173519095340313,593461.64473327,0.336683269610181,0.488640628585435
"12305",1679,"B03002_004",584.034566126031,1832.89627529377,0.318640271137233,593824.730291426,0.861745561303181,0.489038536499065
"12306",1678,"B03002_004",663.49582303544,1828.18799413108,0.36292538030302,594306.38663734,0.904008437390423,0.489436767159226
"12307",1414,"B03002_004",241.782188788613,1785.33330989649,0.135426918575015,595280.636690708,0.533953453825617,0.489835650641317
"12308",3037,"B03002_004",159.246142764763,623.294032955441,0.255491203741633,595362.184623399,0.384200439348071,0.490234588766749
"12309",1683,"B03002_004",597.825208233911,1284.32546542839,0.465477968261344,595495.384634939,0.869498774336478,0.49063361614636
"12310",2543,"B03002_004",38.0433567957032,458.503860277518,0.0829728167886673,595710.994215115,0.0944607519515404,0.491032788000854
"12311",4796,"B03002_004",181.589922134467,334.519259568064,0.542838467264748,595949.825884701,0.420075964621694,0.491432119890804
"12312",5348,"B03002_004",133.678915602607,464.55489802197,0.287756982375601,596507.960032152,0.331701126599526,0.491831825773251
"12313",4768,"B03002_004",42.1409460090184,940.008036973779,0.0448304103278575,596623.979786933,0.104090831585027,0.492231609397794
"12314",4372,"B03002_004",19.9237052616426,599.293377572013,0.0332453285940882,597403.725280533,0.0403536634344782,0.492631915511358
"12315",2582,"B03002_004",315.522989743129,390.344268941356,0.808319770132277,597547.700957534,0.641509196147924,0.49303231809962
"12316",1713,"B03002_004",448.767036071118,562.997828138678,0.797102606158861,597869.736760798,0.770066936505539,0.493432936476461
"12317",1901,"B03002_004",78.0674025420979,351.902039309547,0.221844132234274,598346.759654975,0.204602348802095,0.493833874495066
"12318",4225,"B03002_004",5.33427451379548,41.4844114647847,0.12858503532884,599580.2481138,0.00807443881194229,0.494235639045127
"12319",2668,"B03002_004",448.271751795971,1001.2420781143,0.447715653980731,601068.375431444,0.76953150746425,0.494638400754125
"12320",3705,"B03002_004",1.42456544149551,490.366928278242,0.00290510097509511,601884.434893729,0.00174369145233143,0.495041709285276
"12321",3289,"B03002_004",15.8818690160668,640.192353640157,0.0248079642403755,603106.043572451,0.0294029567564973,0.495445836387524
"12322",1895,"B03002_004",53.3262736749896,896.914975324415,0.0594552160930321,603814.597227635,0.133629962162947,0.495850438274825
"12323",4932,"B03002_004",61.7085647194205,1164.82797111743,0.0529765478246742,604262.905061792,0.163431901989524,0.496255340562609
"12324",1494,"B03002_004",190.115809557754,597.451942354762,0.318211049425068,604459.709569842,0.435173124598515,0.49666037472444
"12325",1328,"B03002_004",181.282127999683,780.171298579527,0.232361954778068,604508.367003096,0.419859307625745,0.497065441490468
"12326",1797,"B03002_004",186.232458056092,942.470983137486,0.197600203494991,604521.820262245,0.428423852086242,0.497470517271206
"12327",1700,"B03002_004",132.471998810573,524.011687619546,0.252803519349655,604672.401639809,0.329003343157845,0.497875693952966
"12328",2430,"B03002_004",252.783668585432,2723.9169335528,0.09280153350922,604837.672013017,0.556753288027061,0.498280981378496
"12329",4930,"B03002_004",26.0522634060683,955.076840287924,0.0272776621807879,605362.433452511,0.056635786429041,0.49868662043426
"12330",4931,"B03002_004",33.3528587482303,747.918299317581,0.0445942541834613,607262.187036164,0.0820273209424672,0.499093532469991
"12331",6054,"B03002_004",202.188050554023,730.451931410687,0.276798570665077,607819.901436082,0.458071742448248,0.499500818216957
"12332",1682,"B03002_004",730.619298762433,1767.15928405342,0.413442809233685,607962.41774837,0.929807064272468,0.499908199460734
"12333",3928,"B03002_004",28.18004270507,970.268156666468,0.0290435613200866,608157.737616971,0.066008825547126,0.500315711583738
"12334",3927,"B03002_004",114.776302112726,910.156314414195,0.126106142752632,608157.737616971,0.289471505337878,0.500723223706742
"12335",5910,"B03002_004",32.602301728088,752.595633522221,0.0433198124941359,608390.397027677,0.080574657434646,0.501130891729317
"12336",5900,"B03002_004",60.9758303182986,651.955032063047,0.0935276626753638,608506.951742292,0.161967590060382,0.501538637852451
"12337",2307,"B03002_004",24.9378213397626,1070.10088834165,0.0233041777756199,609000.481159724,0.0530876628678666,0.50194671467798
"12338",4634,"B03002_004",1.96462514345989,438.803106493518,0.00447723617811012,609657.178814312,0.00214119507305345,0.502355231541083
"12339",4635,"B03002_004",4.53136683031194,409.660165638665,0.0110612825224232,609716.480710572,0.0055825030770131,0.502763788140985
"12340",5485,"B03002_004",43.4535021089456,485.253566412179,0.0895480324446206,611157.166183751,0.1077144913078,0.503173310110165
"12341",4776,"B03002_004",73.701619338188,1303.23671813623,0.0565527492530976,611559.507016176,0.193627420057412,0.503583101678424
"12342",4224,"B03002_004",5.43416933247969,42.5438223724464,0.12773110241263,611562.009809851,0.00831759175481629,0.503992894923747
"12343",1599,"B03002_004",12.7890059978169,595.888809800121,0.0214620677339228,612047.799156494,0.0222627019040205,0.504403013685027
"12344",5911,"B03002_004",94.356814888487,569.145518425924,0.165786801149639,612872.410017808,0.242939054058033,0.504813684998551
"12345",5345,"B03002_004",24.6017132779588,573.302342027211,0.0429122846262349,613134.764780246,0.0526733144254972,0.505224532109799
"12346",3411,"B03002_004",42.3028127313647,787.680999141198,0.0537055137517435,614232.333343688,0.104443526632045,0.505636114675795
"12347",1896,"B03002_004",50.0786698716902,655.174663609999,0.0764356020664135,614319.840342563,0.124571123160058,0.506047755878162
"12348",3447,"B03002_004",43.8125016351863,844.273724362067,0.0518937168964853,614429.352045135,0.108235942350959,0.506459470461731
"12349",2085,"B03002_004",337.945847318101,1945.62494411167,0.173695268628661,616214.347563695,0.671426766003703,0.506872381128601
"12350",1981,"B03002_004",246.187233633985,1916.80466704403,0.128436265763918,616251.301388443,0.540936836531383,0.507285316557355
"12351",3667,"B03002_004",246.218745439995,1451.37682136565,0.169644948035148,616707.770497194,0.54123060290953,0.507698557855267
"12352",1708,"B03002_004",58.4554326454558,118.319103649755,0.494048981460288,616964.842251659,0.15408542110063,0.508111971410885
"12353",4775,"B03002_004",117.370690175462,1041.66291898573,0.112676267952157,617051.552705756,0.294188959017913,0.508525443069128
"12354",3547,"B03002_004",0.945500321444799,298.672942776747,0.00316567116075039,617158.50061768,0.000892555213805058,0.508938986390639
"12355",4774,"B03002_004",57.9366580368547,631.069592549462,0.091807082326366,617249.017629601,0.151090023920297,0.50935259036546
"12356",1684,"B03002_004",316.218674870842,756.24627622778,0.41814245545534,617800.514121651,0.644525245437972,0.509766563885042
"12357",1798,"B03002_004",178.326050351573,719.697260940998,0.247779253902417,618310.50381122,0.415566975740589,0.510180879136659
"12358",1778,"B03002_004",148.678226338232,928.791088631006,0.160077145612343,619790.595290081,0.363981605290529,0.510596186162587
"12359",5769,"B03002_004",61.3818778975468,496.873757469988,0.123536163813712,620645.354198243,0.162844163513382,0.511012065942252
"12360",5627,"B03002_004",73.723356925428,373.224494434979,0.197530864197531,620645.354198243,0.193715380230834,0.511427945721917
"12361",1711,"B03002_004",287.730945846806,317.935787755417,0.904997036911595,621393.663090157,0.612491307832975,0.511844326925681
"12362",6755,"B03002_004",239.016940863598,582.590361463047,0.410265868908919,621444.360942143,0.527062247508846,0.512260742100876
"12363",4395,"B03002_004",108.20695459316,662.801063899714,0.163257062317468,621678.427457182,0.272879025218701,0.51267731411851
"12364",1685,"B03002_004",100.54315457345,313.89517837237,0.32030805664105,621977.140059237,0.256893699671652,0.513094086296398
"12365",2947,"B03002_004",131.145289366358,550.384198837148,0.238279532085844,622300.603768277,0.326486458940749,0.513511075219669
"12366",2221,"B03002_004",118.119256484032,428.412679191021,0.275713727023856,622431.482009896,0.295735004213304,0.513928151841357
"12367",4394,"B03002_004",31.1628808892008,270.622509938686,0.11515258245244,623407.877199644,0.0769666185123729,0.514345882722378
"12368",5054,"B03002_004",8.21417512992388,580.690258611347,0.0141455362960059,623523.475692248,0.0156695139218079,0.514763691063217
"12369",3798,"B03002_004",51.7107663256353,269.062471356648,0.19218869902184,624394.861135147,0.129495430803274,0.515182083298842
"12370",5487,"B03002_004",232.917689389686,510.788588247386,0.455996266848621,624619.23282596,0.514653646308336,0.515600625880632
"12371",4393,"B03002_004",11.7764002251874,173.07421325049,0.0680424888492394,625694.078205924,0.0207004847367167,0.516019888690902
"12372",1709,"B03002_004",272.57406655456,303.584174307886,0.89785334553745,625998.062455413,0.586769993931837,0.516439355193831
"12373",4343,"B03002_004",17.7518932447881,589.218046790174,0.0301278844758631,626162.484424815,0.033675918444473,0.516858931872035
"12374",1782,"B03002_004",102.730053334297,952.880808051763,0.10780997210379,626171.570009351,0.264310189947237,0.517278514638275
"12375",4254,"B03002_004",58.8356919944157,371.881024563642,0.158211062431734,626215.492953458,0.15631986883186,0.517698126836241
"12376",4373,"B03002_004",24.7784020988733,521.540200946194,0.0475100520610293,626954.294610361,0.05285034930501,0.518118234087731
"12377",2702,"B03002_004",249.291219397848,639.436568734336,0.389860748645141,628264.109126618,0.546553939203854,0.518539219014965
"12378",2581,"B03002_004",308.350041288031,405.364264516869,0.76067396235713,628318.197115946,0.635165774320259,0.518960240185282
"12379",6198,"B03002_004",174.300137652396,645.722696047702,0.269930325694359,628662.1622712,0.407144740301717,0.519381491838518
"12380",3288,"B03002_004",321.722507763391,1978.47137032984,0.162611656952991,629496.183373589,0.65175398378525,0.519803302349578
"12381",2576,"B03002_004",370.179075687027,489.373172678876,0.756435163089613,631422.122248649,0.706146615068285,0.520226403386749
"12382",1999,"B03002_004",338.2412333244,1060.32997543847,0.318996200389912,631527.501063669,0.671830325455995,0.520649575035772
"12383",1413,"B03002_004",759.102326801833,2995.38489198865,0.253423968596523,632353.9782364,0.94314857918514,0.521073300487611
"12384",1412,"B03002_004",1203.96937066828,1766.80189295847,0.681439937022173,632353.9782364,0.988950157969742,0.52149702593945
"12385",2088,"B03002_004",68.9772543315916,779.562865517955,0.0884819651918155,633567.510271436,0.181709995478916,0.521921564550418
"12386",1984,"B03002_004",174.484769333259,827.873055749082,0.210762710685614,634234.544628135,0.407352920059262,0.522346550125339
"12387",2546,"B03002_004",45.4134344747161,695.50978264826,0.0652951771602658,634708.32868433,0.11068447923164,0.522771853171756
"12388",1510,"B03002_004",22.4718020673112,626.84795971831,0.0358488876272478,636089.091607858,0.0472963506419994,0.523198081434766
"12389",6044,"B03002_004",183.395463723899,900.529034391845,0.203653026965146,636467.450217196,0.4235684791765,0.523624563226936
"12390",1509,"B03002_004",23.1499537036945,649.519900985653,0.0356416387990024,636500.692385255,0.0495238268311563,0.524051067293897
"12391",1899,"B03002_004",1568.83469691651,2138.26092457274,0.733696565693913,636581.930213367,0.997452203243615,0.524477625796406
"12392",2828,"B03002_004",9.66952256786894,562.216294357242,0.017198936894783,636649.702157101,0.0177079732699351,0.524904229711292
"12393",4068,"B03002_004",5.45307860863569,732.650421955647,0.00744294747565955,636839.95113371,0.00835655206657621,0.52533096110752
"12394",4205,"B03002_004",9.4153180225255,590.053769992844,0.015956711915661,637264.596180317,0.01742353822174,0.525757977048355
"12395",2309,"B03002_004",70.6357423418207,419.613863358738,0.168335101648995,637794.263823801,0.185700133132884,0.526185347906957
"12396",3688,"B03002_004",0.34349061230698,158.357699191816,0.00216908059450217,638160.420374564,0.000153185365029575,0.526612964118407
"12397",5915,"B03002_004",100.535911633302,438.062672876195,0.229501205782295,638807.696481856,0.256773740493427,0.527041014054275
"12398",1710,"B03002_004",331.640791040846,348.772510539648,0.950879960486867,639972.061281785,0.664241823385834,0.52746984420347
"12399",2086,"B03002_004",78.5176901401299,1627.82957144677,0.048234588876737,640612.817561122,0.205256996531756,0.5278991037083
"12400",1982,"B03002_004",103.896312532812,663.841417023328,0.15650772890713,640612.817561122,0.265666814965415,0.528328363213129
"12401",2199,"B03002_004",50.4625306515704,675.286154654014,0.0747276251760634,640728.711724095,0.125710012162154,0.528757700375898
"12402",2226,"B03002_004",605.77060271524,759.905937021505,0.797165245332327,641252.005052886,0.875965558621088,0.529187388185156
"12403",2458,"B03002_004",569.15705939189,718.431149886789,0.79222213496948,641262.065806698,0.852085763276207,0.529617082735886
"12404",1519,"B03002_004",58.4554326454509,118.319103649745,0.494048981460288,641677.716477376,0.152411568946059,0.530047055804305
"12405",1704,"B03002_004",58.4554326454607,118.319103649765,0.494048981460288,642452.635366772,0.155480297896105,0.530477548127553
"12406",1612,"B03002_004",58.4554326454607,118.319103649765,0.494048981460288,643046.996693072,0.155410554056332,0.530908438718275
"12407",1705,"B03002_004",58.4554326454558,118.319103649755,0.494048981460288,643071.682767343,0.154015677260856,0.531339345850551
"12408",1165,"B03002_004",139.907990872499,443.93100578768,0.315157060553263,643360.754564416,0.345379489915726,0.531770446683005
"12409",2109,"B03002_004",126.573233081107,582.381772340577,0.21733721605402,643509.863696276,0.316008617023163,0.532201647429963
"12410",1898,"B03002_004",664.64004629165,876.986874571348,0.757867723637839,644164.827406346,0.905593111859355,0.53263328705262
"12411",2003,"B03002_004",881.753771666656,2568.62002338375,0.343279178562614,644253.606666151,0.969956398655642,0.53306498616416
"12412",1777,"B03002_004",341.55077012401,1016.85533698847,0.335889243730136,644315.225883599,0.675889191405142,0.533496726565281
"12413",2341,"B03002_004",303.41497785476,549.637978055471,0.552026952228068,644767.204956485,0.630061182576061,0.533928769826894
"12414",2461,"B03002_004",329.89413509762,420.408216753262,0.784699541900808,644990.35600459,0.662660630366274,0.534360962616749
"12415",2114,"B03002_004",522.273866273099,691.607527866722,0.755159313959557,645471.571666611,0.826012182700724,0.534793477857843
"12416",1324,"B03002_004",826.820208126165,2451.0985116684,0.337326388225567,645794.256650586,0.966881196470773,0.535226209322516
"12417",1801,"B03002_004",58.4500025431153,118.34834392104,0.493881034635449,645951.711118295,0.15206284974719,0.535659046293706
"12418",2343,"B03002_004",395.387240455044,485.577166602434,0.814262423461043,645972.242136713,0.730813653437684,0.536091897022246
"12419",1331,"B03002_004",90.1701780614983,356.862487371545,0.252674857269653,645994.72692869,0.232791203007417,0.536524762817313
"12420",1419,"B03002_004",119.124477797041,480.598351779838,0.247867012768307,645994.72692869,0.298705231424127,0.536957628612381
"12421",1157,"B03002_004",221.16208861521,557.877950031314,0.396434540212239,646838.498118806,0.48972938103184,0.537391059798576
"12422",3929,"B03002_004",13.6100701165556,848.317669828895,0.0160436008827928,647599.898996321,0.0234822316540512,0.5378250011815
"12423",1902,"B03002_004",82.12778890351,276.860329222227,0.296639786329188,647640.701649142,0.210724035316249,0.538258969905316
"12424",5324,"B03002_004",71.4357241964919,815.002079617543,0.0876509716760657,648086.148987486,0.18714139772543,0.538693237112864
"12425",4244,"B03002_004",317.812443619981,866.841998999733,0.366632493564815,648626.22969332,0.647175251458555,0.539127866215725
"12426",2335,"B03002_004",40.199295195143,236.227114451533,0.170172231449708,649347.776800287,0.0995837208706414,0.539562978810244
"12427",4333,"B03002_004",24.426489062367,142.398272735384,0.171536413982762,649450.223756476,0.0521760309766727,0.539998160052047
"12428",4081,"B03002_004",23.7417057020787,622.790685259318,0.0381214848969572,650559.718523274,0.0511374930006109,0.540434084740065
"12429",1785,"B03002_004",102.024519679015,801.984038450955,0.127215149912555,650634.832537787,0.260279161721627,0.540870059760208
"12430",4473,"B03002_004",2.79275754892884,31.6410223400619,0.0882638215324927,650804.120324878,0.00286405365479552,0.541306148216096
"12431",4219,"B03002_004",20.2141271696606,549.086970344894,0.0368140718344922,650978.053190478,0.0409283794205266,0.541742353220284
"12432",6328,"B03002_004",466.582318711583,1930.76954934016,0.241656141133486,651026.478542782,0.787021818298128,0.542178590673157
"12433",1699,"B03002_004",34.5687001487802,530.073126988757,0.0652149644807657,651213.329532469,0.0858566542116366,0.54261495333046
"12434",1706,"B03002_004",58.4554326454509,118.319103649745,0.494048981460288,651506.921472409,0.152551056625607,0.543051512716782
"12435",2342,"B03002_004",391.775066538845,485.7449507108,0.806544804975437,651592.793573399,0.72799589243127,0.543488129643969
"12436",2701,"B03002_004",676.249196512158,2033.30672203032,0.332585924782121,651598.944248632,0.910397327213809,0.543924750692578
"12437",4356,"B03002_004",2.44909477234852,371.271361875122,0.00659650870990765,651791.533766513,0.0024934018916158,0.54436150079087
"12438",3161,"B03002_004",30.8586664265148,353.217214920171,0.0873645596053099,652656.473565691,0.0760037864682419,0.544798830464874
"12439",3944,"B03002_004",0.0354632214414061,231.8611117889,0.000152950277723562,654068.418588216,0.00000361003440969592,0.545237106249858
"12440",2579,"B03002_004",415.201327976548,817.088100976153,0.508147563867982,654489.579708148,0.74483951861817,0.545675664244953
"12441",5473,"B03002_004",31.731760108881,486.557940103873,0.0652168169367594,654582.292003489,0.0785442037680038,0.546114284364366
"12442",1793,"B03002_004",0.455323843209256,367.666350220381,0.00123841587062926,655094.105385436,0.000196109203986805,0.546553247437826
"12443",4218,"B03002_004",17.0640818953596,533.735563280339,0.0319710415968608,655554.283461625,0.0317539924489812,0.546992518865736
"12444",5209,"B03002_004",2.46542320545855,762.715674006572,0.00323242761291058,655601.060494598,0.00251104336067961,0.547431821637831
"12445",2826,"B03002_004",50.6241347519304,367.245549937008,0.137848191109773,656806.555185773,0.126011683156493,0.54787193218342
"12446",5774,"B03002_004",33.4359946505752,504.439508723685,0.0662834573270714,656810.061965445,0.0822665207456048,0.548312045078819
"12447",1985,"B03002_004",68.051381550188,1033.10218165453,0.0658709106984969,657150.495114345,0.179506869498381,0.548752386090423
"12448",4080,"B03002_004",0,254.218852041441,0,657581.729628175,0,0.54919301606208
"12449",2431,"B03002_004",192.862731531316,2557.97513602485,0.0753966404188857,657693.929082398,0.441106955821898,0.549633721215939
"12450",4217,"B03002_004",0,319.833013416757,0,657702.197268271,0,0.550074431910114
"12451",4079,"B03002_004",0,357.11334375799,0,657791.095191408,0,0.550515202172686
"12452",3808,"B03002_004",0.939216410385531,233.936577284479,0.00401483351294567,657791.095191408,0.000883553247031476,0.550955972435258
"12453",1799,"B03002_004",75.5974833164705,139.04550177338,0.543688809435068,658108.199880317,0.198086893535614,0.551396955182186
"12454",4382,"B03002_004",380.337053039647,742.93695191224,0.51193718667607,658442.92979279,0.716900969706205,0.551838162223714
"12455",6053,"B03002_004",88.9672447430639,579.549216707221,0.153511112047639,658579.153489948,0.228948233894974,0.552279460545522
"12456",1600,"B03002_004",32.1883479238173,633.738042277954,0.0507912509214645,659175.42886172,0.0797242655644039,0.55272115841736
"12457",4929,"B03002_004",13.718208998405,1254.79774447158,0.0109326057198023,659914.872777419,0.0237433535132429,0.553163351773086
"12458",5474,"B03002_004",1.97388224612949,179.623284397783,0.010989010989011,660508.339582578,0.00214589704157806,0.553605942796888
"12459",5347,"B03002_004",137.962553762466,535.307756918928,0.257725676452995,660525.396751386,0.342562981518544,0.554048545250296
"12460",5206,"B03002_004",10.1573005890439,953.09377997549,0.0106571890431444,660587.769949469,0.0185814526886613,0.554491189498509
"12461",4928,"B03002_004",2.58540190655526,952.082241819075,0.00271552371527854,661225.021030426,0.00259222581262614,0.554934260753607
"12462",2949,"B03002_004",2.20369296891622,778.838356393218,0.00282946127502178,661482.582374287,0.00235904492434686,0.555377504594473
"12463",3931,"B03002_004",0.00115519374634591,478.357630353314,0.0000024149165248868,661565.180585813,0.00000000929798531357808,0.555820803782447
"12464",2791,"B03002_004",379.160990704665,782.131368598038,0.484779163613278,664303.360936676,0.715542322096772,0.556265937760344
"12465",1897,"B03002_004",128.845214013159,727.244759937937,0.177168982316428,664794.884743386,0.320436328974307,0.556711401096723
"12466",6195,"B03002_004",207.141811079945,404.56654754547,0.512009241339126,665915.430146383,0.465867080295449,0.557157615284087
"12467",2460,"B03002_004",320.218007511488,461.168312171952,0.694362554971234,665968.269959004,0.650220962460649,0.557603864878161
"12468",3557,"B03002_004",0,197.33631888982,0,667125.332596649,0,0.558050889792555
"12469",1894,"B03002_004",116.220240155457,748.069649764376,0.155360186303592,667430.191453594,0.291678142438324,0.558498118985662
"12470",6342,"B03002_004",8.95312162908197,873.703593773945,0.0102473215091278,667480.59796813,0.0167652229234607,0.558945381954982
"12471",5914,"B03002_004",209.287986518336,595.767865229842,0.351291163442651,667567.944546043,0.467855432491667,0.55939270345318
"12472",4649,"B03002_004",4.53989690663856,755.916492083808,0.00600581804231257,668670.861541446,0.00559873977606525,0.559840763989983
"12473",5069,"B03002_004",18.3725512859037,714.263207242302,0.0257223823089506,669416.980247906,0.0359969890083445,0.560289324483293
"12474",3943,"B03002_004",0,419.07672031968,0,669608.16989746,0,0.560738013088267
